root_lens,stress_lens,family_lens,leaf_lens
0.385551525966377,0.234306525430972,0.372954377897774,0.095377213520443
0.315446741838587,0.102234430268951,0.269012810978098,0.07633857699788
0.313667838792574,0.091845509412537,0.274462398389224,0.072492861446443
0.304477716387295,0.072537604101577,0.248234000024834,0.056426113672811
0.367902648227839,0.111157167381457,0.347832267366404,0.08547719618656
0.337461517251671,0.087135231920469,0.321738919410953,0.072774402453652
0.368202510994805,0.110743309637586,0.3498945746874,0.08583572346128
0.320320718267569,0.105075279063706,0.320193785702142,0.071938832977336
0.328873756224271,0.109536011185923,0.320694395581913,0.066376349382638
0.319279744470501,0.129068251100715,0.343506118300588,0.085623193775085
0.366923082943827,0.067055966971509,0.375684394201219,0.036271561493475
0.374635743967351,0.071219259249606,0.380429231852048,0.035257264105445
0.368949173951841,0.077221457760597,0.373447238455699,0.033350201971374
0.302563039868616,0.046521073394084,0.246024740977074,0.019324733892138
0.300135412899517,0.056455991125901,0.244706256459169,0.02175440308074
0.295164233826788,0.045112212242389,0.234191521388517,0.0176983250702
0.291619637359613,0.013379281542822,0.198256141789403,0.026291263344197
0.273102578412113,0.013623261876923,0.182613632815557,0.027630357681645
0.282452001694567,0.01268886808058,0.18522062711006,0.024013553518414
0.268881650351436,0.011481934357051,0.204624543761402,0.036170610562958
0.284946866681114,0.005545355053909,0.207652362207199,0.034999856865467
0.286026477854222,0.015626330265998,0.219622539839003,0.046850548363169
0.344488214644745,0.0718533592091,0.282942286955113,0.030325593979741
0.346809894920883,0.084091833185623,0.290894521129914,0.034246440342715
0.329926818368617,0.057906543184409,0.282084281145965,0.024930152086157
0.282632720880862,0.029205962953014,0.198666686709218,0.027207552175725
0.287052618082778,0.026480955765391,0.206315324486996,0.022214103451026
0.292541572274242,0.027103946812901,0.223312033778897,0.026902281244683
0.368701357384997,0.049343089790713,0.375865500053885,0.03546460699086
0.359178073924991,0.043821524205284,0.362284455978377,0.039187173274397
0.380097506363035,0.053827558133366,0.387678571407875,0.047435073967612
0.336153765991244,0.045878487739888,0.278904976584302,0.034521501138169
0.323353176654098,0.044688328460967,0.279272476749874,0.034241756344824
0.330159381511333,0.043679404786493,0.283243643896771,0.034071972800423
0.290210913755359,0.015397045441141,0.198337457190127,0.027604942592776
0.291493298553267,0.015058406091853,0.199201359284443,0.025763962946129
0.288566479385105,0.014168938684237,0.202549765067429,0.031566528812107
0.295479806405981,0.019382497960156,0.222743238935328,0.049043313479255
0.300851418222184,0.015686506977597,0.236517864662288,0.043827976834277
0.317700796059792,0.02553105190262,0.266632217458747,0.053938026898484
0.309262511479626,0.042186565953499,0.259683826940425,0.01919218904962
0.312154146902043,0.040500360076663,0.257304362008651,0.018599207030196
0.330328159119283,0.048098213961159,0.274739137125267,0.022703913175516
0.38447134421903,0.082058673449707,0.380098251091931,0.034773943222254
0.421831030776808,0.081801393140749,0.401603338496617,0.042829224146813
0.39354704740136,0.081299866959573,0.392141367027253,0.03987291933735
0.408931145207548,0.145635119617516,0.385191620255994,0.070804032033718
0.395381153954575,0.135756410438583,0.366398848938229,0.063663180242411
0.416712903595967,0.167984135473058,0.392503706932703,0.078549174598868
0.29760117885784,0.022772922725218,0.202399928377144,0.019118519772162
0.290948410639188,0.023097868981531,0.204021435903984,0.01771377639129
0.319429483830549,0.024166984490637,0.204726339520352,0.022517897511552
0.310848633163848,0.045575803780983,0.268080854488518,0.036838294061474
0.310498057894284,0.050066605485225,0.269501182466051,0.028507824549369
0.315977552601153,0.035504670858799,0.265773559060134,0.034632452361283
0.376167346868549,0.109104351908757,0.311513830743375,0.047173931118681
0.346910558430982,0.091761132623642,0.310083668383409,0.03549965869373
0.346311891735169,0.082839071218739,0.299920530434455,0.030352648975357
0.353108039001211,0.037121904068369,0.345045099844892,0.052974742386197
0.341401296220014,0.037024146637596,0.335196143672811,0.052450352142878
0.265532610995246,0.036235237343668,0.241409313627972,0.074606630196597
0.27255407043184,0.040803096023135,0.244869470102917,0.084357774120749
0.282426605785214,0.054092198852782,0.265438472055032,0.096043831022676
0.306676899097546,0.051264758703397,0.29170983700482,0.088282098506835
0.286781875318422,0.040663276646633,0.246777516780071,0.072055499717813
0.289498026222424,0.037469476118099,0.258462573935424,0.075569521180132
0.357586959007025,0.04904000557951,0.299846135848646,0.058272303353317
0.338913868999627,0.039768460345384,0.288185478890205,0.058175747325134
0.332377017215141,0.038805753509607,0.288050878047929,0.064504767058838
0.305628789871755,0.031780828954689,0.259325835794773,0.05924282798319
0.325201614949217,0.038960643210131,0.27838558509202,0.055696736265374
0.337026892136537,0.057936645571396,0.260454158917938,0.090254225308579
0.278231180577141,0.050719195861704,0.259588595149519,0.091073867948711
0.264000823729095,0.052942981935449,0.233486954106888,0.098205738144762
0.262112952371883,0.044365644683109,0.242401490888953,0.091260842603793
0.342993154125204,0.071999348952051,0.360162953322851,0.104843291145139
0.353336482425047,0.072444782170105,0.378941870724919,0.103507086790807
0.344861749041343,0.064178261784321,0.352759901294878,0.09082454685783
0.884594425128165,0.020204913506536,0.907470366128701,0.75635750465734
0.845845429914811,0.103496571520167,0.832735952118562,0.683389205249916
0.855312660810092,0.052476200683366,0.8596380308373,0.676246766409555
0.949161149165472,0.057622974220003,0.951744722595569,0.861541534297477
0.950959583383187,0.115057454229373,0.954929605167355,0.869223233045362
0.919816514285836,0.124319844217919,0.952306542786733,0.870990272455698
0.881681361890391,0.019306342327444,0.900932129963044,0.723624229903935
0.902914172633719,0.021719582373385,0.915025562834656,0.754946509868438
0.90204701409658,0.017954677749727,0.913995702540994,0.757268769095553
0.734852028087678,0.051577133047963,0.764143602564216,0.613504160677711
0.581519048515749,0.111649119097653,0.672105123789006,0.522341033698268
0.733053327141386,0.048923811957966,0.770466380427185,0.624577054997128
0.467232695617247,0.143171008792177,0.633356376327091,0.638857179568234
0.416962297895806,0.156213538533449,0.628985719687944,0.595907216330238
0.421353219117631,0.196223245628512,0.65161442522312,0.586313626260436
0.52369752087129,0.125623413991351,0.682734558176642,0.62918220663676
0.556267446146964,0.145414803756777,0.686368916520896,0.592225169539401
0.571979245026404,0.128777341808038,0.673960361963651,0.667169085557074
0.527633252443938,0.169088610952684,0.647997778367548,0.532043374638501
0.574447546222838,0.116458399673224,0.641118402932637,0.592892538070236
0.555174857052293,0.141749408456607,0.641593730882909,0.569149853235804
0.640027391600128,0.056668485128557,0.787653623971602,0.654470690541582
0.629743939764954,0.08963679127547,0.796756947082822,0.65800555510668
0.571704043433947,0.118901225943035,0.748197484987222,0.665538077546466
0.869307721516561,0.061320507968245,0.922970223684462,0.834704185354542
0.881941940803382,0.05983978746019,0.925843284024286,0.833415593866956
0.871661419072709,0.057468503370813,0.919763312377414,0.827443548077938
0.788081797438305,0.12758770125166,0.874016849038445,0.777338794793285
0.722288767550026,0.067422770679711,0.844059686389565,0.742766938407987
0.772950864123688,0.055956507227983,0.870425107384181,0.781362310144647
0.558420865142592,0.082286948018361,0.744753514546315,0.626636274591569
0.565469583265315,0.137063536043317,0.781394681083149,0.6675070342881
0.619781777625326,0.076660292294661,0.773462014418369,0.647698208834993
0.214369410661432,0.106966420490657,0.733924771131679,0.71220737871924
0.308761810524394,0.179929769821215,0.769628249993351,0.713500442069273
0.209019027432422,0.117019534021486,0.690382239208247,0.696125275575004
0.319246208573705,0.186928383054265,0.745032954862224,0.714078268133853
0.413536229628399,0.282971277121935,0.787459960571944,0.741368149739624
0.357871220585994,0.230992504909409,0.761847719234342,0.716889446898663
0.305089768745807,0.126776926869278,0.656975509988025,0.581099061810595
0.321083164573932,0.08120817549267,0.679110795802099,0.599770901391753
0.255745255434823,0.092358973568577,0.658737637660421,0.564525209300618
0.682220538311702,0.266207807482878,0.804336428766259,0.818615489389358
0,0.029046642139287,0.373226241705729,0.060230767732262
0.429625772818926,0.278169753321571,0.604632101373428,0.373769280601545
0.556432898741292,0.272144426741203,0.682064798701651,0.544767308508367
0.568652105948833,0.286151982303242,0.697099551358835,0.554230051106796
0.380528422109479,0.045116650134978,0.654189317976161,0.965282391619835
0.727075389364962,0.253476098133445,0.761894790257388,0.700432355187242
0.534497245287866,0.033565242663748,0.416295527459624,0.972903507476206
0.865279768661746,0.087743812010951,0.853234391928717,0.744551147244441
0.360254332574061,0.04254694000432,0.623906600880616,0.970951853154544
0.625814827024329,0.085048137170647,0.670515713495135,0.921987195617903
0.706762695685736,0.092188977383502,0.543001462721906,0.888072451580212
0.160024387023256,0.088563283213791,0.489288270831231,0.19642677356131
0.554315691090088,0.240151579612391,0.615883155407087,0.492292819101266
0.029658804299616,0.022947590258982,0.404349017866228,0.086122409637877
0.121318814457792,0.054565883777917,0.451157456875752,0.156576547749735
0.132561168663965,0.070074336999169,0.460043376106287,0.179785604943574
0.375024901219532,0.16788644702884,0.586016325934566,0.545786534529065
0.419718498637742,0.17756360320828,0.622674873752623,0.517167472705483
0.418804685155907,0.190302896496484,0.58222486874343,0.429622914454131
0.580378806086354,0.249314746790347,0.664487069010022,0.488664437028105
0.340722069411629,0.182932890369092,0.593702012973384,0.532927255784979
0.4825134654472,0.163108443193653,0.544788963324095,0.866585448491107
0.140402641037507,0.067691446423937,0.450167882807062,0.152628780943749
0.742706148224236,0.128298908169108,0.73415082806112,0.640421830023179
0.415087853842087,0.087442864845107,0.519004091706521,0.341633252049769
0.696795708683171,0.432696263743371,0.750405073421033,0.434366132123186
0.632375221075715,0.305087813605162,0.721327668367058,0.685325880288252
0.422437036736306,0.115714712663495,0.338363030122576,0.116325663609346
0.72429692767565,0.37422244581179,0.798310690263682,0.67574303386106
0.051870007920724,0.117781376613441,0.668658126508309,0.663753497629161
0.206155720452266,0.231559668511186,0.700011584114686,0.633379151110867
0.0473296401338,0.128299235462815,0.644386164009016,0.641558526707455
0.160416261846723,0.089766481678603,0.717237645448188,0.701922612766609
0.157939091660325,0.088212637234947,0.709522279235793,0.708298880452852
0.160091140104493,0.092119078286785,0.70612672637908,0.704816757588711
0.164765806929191,0.993679531928482,0.99976276923717,0.999405085095286
0.122104486432889,0.992413382243855,0.999293943991831,0.999056753561797
0.285383924174179,1,1,0.999881816888982
0.107983992920736,0.993236308346627,0.999144093038848,0.999094664993505
0.966796564543742,0.98663193615554,0.998711005448646,0.999931455847218
0.971494050592313,0.99012517226995,0.99629779147115,0.989539763747496
0.971538830825066,0.987966189898779,0.998351775603029,0.998296860451398
0.968096084991305,0.98648856045204,0.998608509580055,1
0.491202471264918,0.209563157644423,0.599587523246039,0.424393298030689
0.498275141724873,0.214219510530391,0.606956514935143,0.427605651300586
0.493406670327793,0.266036116840518,0.519526304076571,0.2236345804478
0.47851135727538,0.267195842661542,0.508338776391601,0.221482721280669
0.44750719475056,0.204679466517087,0.444931104608889,0.180198371624242
0.276461751811974,0.079069241949057,0.496282672761715,0.244812343242602
0.290168207527457,0.08394455218055,0.496953674170733,0.249777338472468
0.295279584611954,0.082937456969798,0.481333259976905,0.243387303090519
0.304366620032303,0.088090066194719,0.502133139515695,0.260777076473183
0.303763251282312,0.087682056576507,0.487257149174721,0.247410404253697
0.293769830269092,0.081331248072335,0.504192580087535,0.253451816746073
0.285941762972512,0.110726516876002,0.516606963137851,0.280349276852635
0.293325878841875,0.115052824414481,0.516528940742729,0.284727598380122
0.2942774163725,0.11241483742954,0.521923476634833,0.288291095070759
0.299280117001015,0.117030285140949,0.519824266600087,0.28704958801447
0.298134408095911,0.115868835995046,0.522506273779526,0.284537910744996
0.293286020242985,0.115222192448017,0.521489207726827,0.283874907901655
0.245427581296671,0.275140809013598,0.578721478909762,0.441507395788674
0.179224156380547,0.966324222243547,0.974946505072739,0.970507247584712
0.247925237444181,0.254076894486416,0.567469878546956,0.425051904336462
0.394199406923926,0.169862932240336,0.565361186881256,0.333170248119915
0.38806515396657,0.151285395170339,0.539426854234464,0.318135496158862
0.378775102559262,0.152443138629058,0.566553528493817,0.33282829352234
0.902349514586161,0.275414315901138,0.908348440806077,0.856806106892241
0.384877204725165,0.144366229736586,0.339344979762435,0.121283931731148
0.42467095287049,0.200850108561671,0.404672451651642,0.165561887987808
0.448269523263929,0.218769331303782,0.451815523922032,0.181028023547377
0.753960280156161,0.432558239826393,0.742571825440057,0.420250248132295
0.718658159918401,0.27823489514038,0.737101901433646,0.663691606094154
0.939079109166304,0.076618611198514,0.89617459966345,0.791727987538429
0.931105307113308,0.082063787419073,0.874646762303957,0.77628795765387
0.937650290555599,0.076093044875454,0.890492397079792,0.787914941293156
0.557999657528606,0.13047660343311,0.505904127519796,0.395100545773428
0.519277592117289,0.161270117374457,0.435907376450332,0.320910676564451
0.505174768336425,0.12613222873851,0.432027606454674,0.326844253690255
0.962556436118359,0.084026800599079,0.954700555869605,0.850263305379009
0.96592816589183,0.096023849151314,0.962178238867272,0.855617551385109
0.959980483592846,0.088927907270177,0.951990149185028,0.847701775851704
0.568434719039186,0.256251473814254,0.736365238479758,0.52980094972134
