sra,sample_id,species,family,tissue,stress,bioproject
SRR7388587,T_cacao_037,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388588,T_cacao_037,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388589,T_cacao_037,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388590,T_cacao_037,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388591,T_cacao_038,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388592,T_cacao_038,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388593,T_cacao_038,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388594,T_cacao_038,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388595,T_cacao_039,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388596,T_cacao_039,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388597,T_cacao_039,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388598,T_cacao_039,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388599,T_cacao_040,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388600,T_cacao_040,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388601,T_cacao_040,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388602,T_cacao_040,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388603,T_cacao_041,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388604,T_cacao_041,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388605,T_cacao_041,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388606,T_cacao_041,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388607,T_cacao_042,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388608,T_cacao_042,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388609,T_cacao_042,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388610,T_cacao_042,T_cacao,Malvaceae,leaf,healthy,NA
SRR7388611,T_cacao_043,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388612,T_cacao_043,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388613,T_cacao_043,T_cacao,Malvaceae,leaf,biotic,NA
SRR7388614,T_cacao_043,T_cacao,Malvaceae,leaf,biotic,NA
SRR3735179,V_radiata_001,V_radiata,Fabaceae,seed,healthy, PRJNA327304
SRR3735193,V_radiata_002,V_radiata,Fabaceae,seed,healthy, PRJNA327304
SRR3735547,V_radiata_003,V_radiata,Fabaceae,seed,healthy, PRJNA327304
SRR3735572,V_radiata_004,V_radiata,Fabaceae,seed,healthy, PRJNA327304
SRR3735589,V_radiata_005,V_radiata,Fabaceae,seed,drought, PRJNA327304
SRR3735674,V_radiata_006,V_radiata,Fabaceae,seed,drought, PRJNA327304
SRR3735739,V_radiata_007,V_radiata,Fabaceae,seed,drought, PRJNA327304
SRR3735764,V_radiata_008,V_radiata,Fabaceae,seed,drought, PRJNA327304
SRR2135042,V_unguiculata_001,V_unguiculata,Fabaceae,leaf,healthy,NA
SRR2140598,V_unguiculata_002,V_unguiculata,Fabaceae,leaf,cold,NA
SRR2140755,V_unguiculata_003,V_unguiculata,Fabaceae,leaf,healthy,NA
SRR2140756,V_unguiculata_004,V_unguiculata,Fabaceae,leaf,cold,NA
SRR4425615,V_vinifera_000,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425616,V_vinifera_000,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425621,V_vinifera_000,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425617,V_vinifera_001,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425618,V_vinifera_001,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425624,V_vinifera_001,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425619,V_vinifera_002,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425620,V_vinifera_002,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425622,V_vinifera_002,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425623,V_vinifera_003,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425629,V_vinifera_003,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425630,V_vinifera_003,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425625,V_vinifera_004,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425627,V_vinifera_004,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425628,V_vinifera_004,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425626,V_vinifera_005,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425631,V_vinifera_005,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425632,V_vinifera_005,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425633,V_vinifera_006,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425634,V_vinifera_006,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425641,V_vinifera_006,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425635,V_vinifera_007,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425636,V_vinifera_007,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425640,V_vinifera_007,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425637,V_vinifera_008,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425638,V_vinifera_008,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425639,V_vinifera_008,V_vinifera,Vitaceae,fruit,healthy, PRJNA348618
SRR4425642,V_vinifera_009,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425643,V_vinifera_009,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR4425644,V_vinifera_009,V_vinifera,Vitaceae,fruit,drought, PRJNA348618
SRR6026698,V_vinifera_010,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026738,V_vinifera_010,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026746,V_vinifera_010,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026697,V_vinifera_011,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026739,V_vinifera_011,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026747,V_vinifera_011,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026699,V_vinifera_012,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026737,V_vinifera_012,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026749,V_vinifera_012,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026700,V_vinifera_013,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026736,V_vinifera_013,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026748,V_vinifera_013,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026702,V_vinifera_014,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026731,V_vinifera_014,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026742,V_vinifera_014,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026701,V_vinifera_015,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026743,V_vinifera_015,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026751,V_vinifera_015,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026703,V_vinifera_016,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026741,V_vinifera_016,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026753,V_vinifera_016,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026704,V_vinifera_017,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026740,V_vinifera_017,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026752,V_vinifera_017,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR9701099,V_vinifera_018,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701100,V_vinifera_018,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701103,V_vinifera_019,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701104,V_vinifera_019,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701097,V_vinifera_020,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701098,V_vinifera_020,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701095,V_vinifera_021,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701096,V_vinifera_021,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701101,V_vinifera_022,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701102,V_vinifera_022,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701109,V_vinifera_023,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR9701110,V_vinifera_023,V_vinifera,Vitaceae,leaf,cold, PRJNA554706
SRR6706481,V_vinifera_024,V_vinifera,Vitaceae,leaf,healthy, PRJNA433817
SRR6706482,V_vinifera_024,V_vinifera,Vitaceae,leaf,healthy, PRJNA433817
SRR6706484,V_vinifera_024,V_vinifera,Vitaceae,leaf,healthy, PRJNA433817
SRR8507935,V_vinifera_025,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507936,V_vinifera_025,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507937,V_vinifera_025,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507938,V_vinifera_025,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507941,V_vinifera_025,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507966,V_vinifera_026,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507969,V_vinifera_026,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507970,V_vinifera_026,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507971,V_vinifera_026,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR8507972,V_vinifera_026,V_vinifera,Vitaceae,leaf,healthy, PRJNA516950
SRR6706483,V_vinifera_027,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706488,V_vinifera_027,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706489,V_vinifera_027,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706479,V_vinifera_028,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706486,V_vinifera_028,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706487,V_vinifera_028,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706478,V_vinifera_029,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706480,V_vinifera_029,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6706485,V_vinifera_029,V_vinifera,Vitaceae,leaf,drought, PRJNA433817
SRR6026706,V_vinifera_030,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026744,V_vinifera_030,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026754,V_vinifera_030,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026705,V_vinifera_031,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026745,V_vinifera_031,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026755,V_vinifera_031,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026707,V_vinifera_032,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026717,V_vinifera_032,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026729,V_vinifera_032,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026708,V_vinifera_033,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026718,V_vinifera_033,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026730,V_vinifera_033,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR8507945,V_vinifera_034,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8507965,V_vinifera_034,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8507967,V_vinifera_034,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8507968,V_vinifera_034,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8508079,V_vinifera_035,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8508080,V_vinifera_035,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR8508081,V_vinifera_035,V_vinifera,Vitaceae,leaf,salt, PRJNA516950
SRR6026716,V_vinifera_036,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026728,V_vinifera_036,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026735,V_vinifera_036,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026715,V_vinifera_037,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026727,V_vinifera_037,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026734,V_vinifera_037,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026711,V_vinifera_038,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026721,V_vinifera_038,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026725,V_vinifera_038,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026712,V_vinifera_039,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026722,V_vinifera_039,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026726,V_vinifera_039,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026714,V_vinifera_040,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026720,V_vinifera_040,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026724,V_vinifera_040,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026713,V_vinifera_041,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026719,V_vinifera_041,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026723,V_vinifera_041,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026709,V_vinifera_042,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026732,V_vinifera_042,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026750,V_vinifera_042,V_vinifera,Vitaceae,leaf,healthy, PRJNA402079
SRR6026710,V_vinifera_043,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026733,V_vinifera_043,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR6026756,V_vinifera_043,V_vinifera,Vitaceae,leaf,cold, PRJNA402079
SRR8507939,V_vinifera_044,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507940,V_vinifera_044,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507942,V_vinifera_044,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507944,V_vinifera_044,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507974,V_vinifera_045,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507975,V_vinifera_045,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8508082,V_vinifera_045,V_vinifera,Vitaceae,leaf,drought, PRJNA516950
SRR8507962,V_vinifera_046,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508065,V_vinifera_046,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508075,V_vinifera_046,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508076,V_vinifera_046,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508059,V_vinifera_047,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508060,V_vinifera_047,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508061,V_vinifera_047,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508062,V_vinifera_047,V_vinifera,Vitaceae,root,healthy, PRJNA516950
SRR8508055,V_vinifera_048,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508056,V_vinifera_048,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508057,V_vinifera_048,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508058,V_vinifera_048,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508036,V_vinifera_049,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508039,V_vinifera_049,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508040,V_vinifera_049,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508041,V_vinifera_049,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8508042,V_vinifera_049,V_vinifera,Vitaceae,root,salt, PRJNA516950
SRR8507977,V_vinifera_050,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8507978,V_vinifera_050,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508074,V_vinifera_050,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508035,V_vinifera_051,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508037,V_vinifera_051,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508038,V_vinifera_051,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508063,V_vinifera_051,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR8508064,V_vinifera_051,V_vinifera,Vitaceae,root,drought, PRJNA516950
SRR5358804,Z_mays_001,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358803,Z_mays_001,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358806,Z_mays_002,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358805,Z_mays_002,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358807,Z_mays_003,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358808,Z_mays_003,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358810,Z_mays_004,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358809,Z_mays_004,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358812,Z_mays_005,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358811,Z_mays_005,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358814,Z_mays_006,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358813,Z_mays_006,Z_mays,Poaceae,leaf,healthy, PRJNA379712
SRR5358816,Z_mays_007,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358815,Z_mays_007,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358818,Z_mays_008,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR5358817,Z_mays_008,Z_mays,Poaceae,leaf,drought, PRJNA379712
SRR9842062,Z_mays_009,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842009,Z_mays_009,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841979,Z_mays_009,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841910,Z_mays_009,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842063,Z_mays_010,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842005,Z_mays_010,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841980,Z_mays_010,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841911,Z_mays_010,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842047,Z_mays_011,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842015,Z_mays_011,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841999,Z_mays_011,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841919,Z_mays_011,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842048,Z_mays_012,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842012,Z_mays_012,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842000,Z_mays_012,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841920,Z_mays_012,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842024,Z_mays_013,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842001,Z_mays_013,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841995,Z_mays_013,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841961,Z_mays_013,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842002,Z_mays_014,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841996,Z_mays_014,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841960,Z_mays_014,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841909,Z_mays_014,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842069,Z_mays_015,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842026,Z_mays_015,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842003,Z_mays_015,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841924,Z_mays_015,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842068,Z_mays_016,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842025,Z_mays_016,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842004,Z_mays_016,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841923,Z_mays_016,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841987,Z_mays_017,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841983,Z_mays_017,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841954,Z_mays_017,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841944,Z_mays_017,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841953,Z_mays_018,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841984,Z_mays_018,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841966,Z_mays_018,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841943,Z_mays_018,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842046,Z_mays_019,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841981,Z_mays_019,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841930,Z_mays_019,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841902,Z_mays_019,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842045,Z_mays_020,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841982,Z_mays_020,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841931,Z_mays_020,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841901,Z_mays_020,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841900,Z_mays_021,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842049,Z_mays_021,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842036,Z_mays_021,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841958,Z_mays_021,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841899,Z_mays_022,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842050,Z_mays_022,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842035,Z_mays_022,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841957,Z_mays_022,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842055,Z_mays_023,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841913,Z_mays_023,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841912,Z_mays_023,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841906,Z_mays_023,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842056,Z_mays_024,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841927,Z_mays_024,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841914,Z_mays_024,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841905,Z_mays_024,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842042,Z_mays_025,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841946,Z_mays_025,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841928,Z_mays_025,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841904,Z_mays_025,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842041,Z_mays_026,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841945,Z_mays_026,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841929,Z_mays_026,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841903,Z_mays_026,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841988,Z_mays_027,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841941,Z_mays_027,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841937,Z_mays_027,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841908,Z_mays_027,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841989,Z_mays_028,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841940,Z_mays_028,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841936,Z_mays_028,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841907,Z_mays_028,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842030,Z_mays_029,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842018,Z_mays_029,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842010,Z_mays_029,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842007,Z_mays_029,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842029,Z_mays_030,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842019,Z_mays_030,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842011,Z_mays_030,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842008,Z_mays_030,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842060,Z_mays_031,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842016,Z_mays_031,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841977,Z_mays_031,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841949,Z_mays_031,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842061,Z_mays_032,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842017,Z_mays_032,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841978,Z_mays_032,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9841948,Z_mays_032,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842067,Z_mays_033,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842032,Z_mays_033,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842022,Z_mays_033,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9841990,Z_mays_033,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842066,Z_mays_034,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842057,Z_mays_034,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842031,Z_mays_034,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842023,Z_mays_034,Z_mays,Poaceae,root,cold, PRJNA556806
SRR9842051,Z_mays_035,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842044,Z_mays_035,Z_mays,Poaceae,root,healthy, PRJNA556806
SRR9842020,Z_mays_035,Z_mays,Poaceae,root,healthy, PRJNA556806
